timestamp,value,value_2,value_3,value_4,value_5,value_6,is_injected
2025-01-03 18:00:00,18.141946224713045,21.310981559226963,25.440096906415516,28.329986259783237,32.20359461070568,36.60975846239028,False
2025-01-03 19:00:00,18.174325219989267,21.89468293193887,24.631852432452497,29.113324254837305,34.144728104446756,37.1176544028247,False
2025-01-03 20:00:00,18.84024075087113,21.28936351781221,25.275494273948503,28.911910594678368,34.89386580548548,38.36262277847747,False
2025-01-03 21:00:00,18.79482992391834,21.80989138058007,26.554479924560038,30.10235360888276,35.37860152601768,38.776789718655756,False
2025-01-03 22:00:00,18.83350978683173,23.16381480215345,26.62576680087195,31.3719779973154,34.94166659109521,37.923608628369166,False
2025-01-03 23:00:00,19.36971138489374,24.326153317874226,27.10451849985932,32.02191938885729,34.596841952777396,38.84829962527653,False
2025-01-04 00:00:00,19.966191699899436,23.76419758285075,28.07638051834556,32.08894323067824,35.589439143832585,38.96088418310145,False
2025-01-04 01:00:00,20.983644350623855,24.749501945320564,28.829184541136406,31.963249567883047,35.24690075472769,37.112910294547106,False
2025-01-04 02:00:00,21.345849007624693,24.62667418479131,29.62932355860407,32.07520663015069,35.08837289028576,37.54911542713668,False
2025-01-04 03:00:00,21.955883436296816,25.1374738850901,29.813699098972364,31.602089127290988,34.80026688936393,37.36186005520964,False
2025-01-04 04:00:00,21.886512381351086,25.661567708683044,27.98575602801956,31.552693363011482,34.29095620713631,35.8633572426495,False
2025-01-04 05:00:00,22.295340544454984,25.39127869581466,29.00505955719599,31.498445187212415,32.158275292999846,34.569027650305934,False
2025-01-04 06:00:00,22.53095663788857,24.914713363508092,27.68396004488049,31.635876527353894,33.024518157837655,33.151070413690306,False
2025-01-04 07:00:00,22.13958036367605,24.60954560642401,27.171920228771796,29.09240340093514,32.01449063527028,32.52542891325241,False
2025-01-04 08:00:00,22.211922140713973,23.965748046934365,26.726518400302773,29.57485490805157,30.404521264374463,32.30024004339574,False
2025-01-04 09:00:00,21.50653948299977,24.39480541572555,26.028932490792517,28.405620670797067,30.55052438996696,32.55640954535039,False
2025-01-04 10:00:00,21.200931153702232,23.867242652278584,25.150119165835722,26.761973676706276,29.41827008318017,32.21362049102687,False
2025-01-04 11:00:00,20.716029827305626,23.268811132512838,23.96203409910222,26.982427884114024,29.260241932771436,31.62175907989561,False
2025-01-04 12:00:00,19.917456124043834,22.0921577864142,25.12518097298423,26.565754458079756,29.055046514775977,31.606285771806977,False
2025-01-04 13:00:00,19.99280227806991,22.342229229509616,24.469420918365586,26.46400085784386,28.850892557371054,32.19657153448097,False
2025-01-04 14:00:00,19.179709180929052,21.801998784334508,23.80207820375103,26.99269994441204,28.88236421762779,33.90636332550163,False
2025-01-04 15:00:00,18.938159379181602,21.225994837882045,23.289527726029206,27.656187075972674,31.588708756567936,33.092230510564356,False
2025-01-04 16:00:00,18.788210523048193,21.00894532153654,24.373378454955027,27.698812793939158,31.097661868804938,34.90472402457313,False
2025-01-04 17:00:00,18.580434259032348,20.81603063122585,24.05273796774601,27.696996064718814,31.603967346014276,35.48557145855069,False
2025-01-04 18:00:00,18.592884788140474,21.31194180879553,24.23970179144971,28.412171671517036,33.35691812031653,37.08106671687659,False
2025-01-04 19:00:00,18.397678427843566,22.186186439457355,24.301129134204036,30.02495158062848,32.26740287801785,37.34609911037893,False
2025-01-04 20:00:00,18.487794783215662,22.422991359526538,25.914306204940246,29.21717061824443,33.83313822585851,37.365515584059615,False
2025-01-04 21:00:00,18.92988506380966,22.389343936108656,26.198571665023355,31.10282231820503,34.295707249282735,39.52801428804392,False
2025-01-04 22:00:00,18.78543294811469,23.291238342603624,27.143510946351554,30.56776937926884,34.87603642467402,38.94999392472703,False
2025-01-04 23:00:00,19.35587254444688,23.239638222297415,27.732953234193378,30.917987523177665,35.487924001354536,38.91926404783332,False
2025-01-05 00:00:00,19.921055135675957,24.55619876540178,28.48562196120274,32.378835272609344,35.34313609056034,37.750889714379,False
2025-01-05 01:00:00,20.55660170054452,24.455808429653906,28.71464832283859,31.434374073500358,34.499834266320704,37.93956901849235,False
2025-01-05 02:00:00,21.5319209793532,25.492814907180907,28.743413493296895,32.070781287676695,34.605018473034995,37.052511087015795,False
2025-01-05 03:00:00,21.493295892997075,26.708551800965722,29.222853793385106,32.762382763519014,34.152488005648934,36.651215695978145,False
2025-01-05 04:00:00,21.99969391365509,25.452318208228913,29.316593004042744,31.243781164795095,33.755596720636845,34.699246821545266,False
2025-01-05 05:00:00,22.790581556803257,26.853444504854977,29.328857853127335,32.06779840587143,32.70774215356758,34.9930472164725,False
2025-01-05 06:00:00,22.283307610128503,25.729177119889155,27.71957373561545,29.389006623348987,32.31020728566604,34.536612744384406,False
2025-01-05 07:00:00,22.60198210154162,24.936862429365064,28.189835738179273,30.31265990531408,31.502973235050387,32.92093786026268,False
2025-01-05 08:00:00,21.82128461956542,24.497968820026294,26.3517541103908,28.345412129623295,29.630998294752374,32.77174416265624,False
2025-01-05 09:00:00,21.762310417119423,25.24615413757906,26.85394271244313,28.213056733013477,29.567127381456704,31.532938818641142,False
2025-01-05 10:00:00,21.091492280781296,23.921405715987362,25.462773969975228,27.76646404941209,29.77174852304611,32.93319074873787,False
2025-01-05 11:00:00,20.82697651363985,22.901328615427555,25.484179537696182,26.986125035245458,29.27596931167871,31.31509966084496,False
2025-01-05 12:00:00,20.72610784811009,22.470443861143135,25.242708641174314,26.624119527948153,28.26523850080227,32.05487197297849,False
2025-01-05 13:00:00,19.313799761677643,22.208159024363532,24.265023972164,25.835409188679098,29.787770279673477,32.14693211616492,False
2025-01-05 14:00:00,19.592048275241048,21.611799047244947,23.90728813650659,27.27229906881208,30.002593854101058,32.719035399143266,False
2025-01-05 15:00:00,19.1129938984432,21.457436733733708,23.79972049280423,26.149844751661174,31.462604721831923,35.02808760754749,False
2025-01-05 16:00:00,18.50799670793725,21.877121177501948,23.724830211550096,26.531922784735684,31.817877628397778,35.84968891349792,False
2025-01-05 17:00:00,18.014028098385907,20.720488553015166,24.706318975978,27.637974413411513,31.154623785818178,35.587285087058284,False
2025-01-05 18:00:00,18.481245327699853,21.588929206329603,24.56902175985431,27.997803746520162,32.385862106666,38.82873051696378,False
2025-01-05 19:00:00,18.342825899249533,21.60612827545731,24.18113804280299,29.50076525900529,33.30564729941923,38.2372735619985,False
2025-01-05 20:00:00,18.813385866405266,21.864230574856453,26.188944658204917,29.575741708224047,34.76542042069617,38.83638764701001,False
2025-01-05 21:00:00,19.061434688560105,23.016697772676263,26.842238393294878,30.577193529349888,34.573530357839694,38.69318416953061,False
2025-01-05 22:00:00,20.03262261196232,22.587219504019995,27.16433321202549,31.294654678567223,35.98344808790411,39.64443630406408,False
2025-01-05 23:00:00,19.874587440179393,22.829636898846804,27.42130081784626,32.26362453798798,35.72300326070809,39.00919544344609,False
2025-01-06 00:00:00,20.121775877582337,24.449985100344556,27.796381848600202,31.89540530860048,35.240875559926096,38.110269770081445,False
2025-01-06 01:00:00,21.064384562439756,24.8288793907709,28.382256970952113,31.523296109394394,34.926483452076226,38.23691370870964,False
2025-01-06 02:00:00,21.564998839390114,24.77157378247786,29.08887359600455,31.958376114393808,35.81892925023671,37.34145148797535,False
2025-01-06 03:00:00,22.38192921370724,24.93270192630194,28.262406578908035,32.739903934310355,35.28696500658181,36.08072520195003,False
2025-01-06 04:00:00,22.520339743638978,26.548576532227283,29.19839410326275,31.97075512084246,34.69761092559981,36.55001397139424,False
2025-01-06 05:00:00,22.556756523280463,25.96552912034364,28.78431903215802,31.08020234236703,31.908468859576885,35.13894533314893,False
2025-01-06 06:00:00,23.01615601192685,25.63678121400467,28.921750451533292,30.644342187092107,32.432423087661675,34.11474545480329,False
2025-01-06 07:00:00,22.02378458356514,26.210810646253616,28.123561053678458,29.753710219461833,32.369168518571776,34.42095294288143,False
2025-01-06 08:00:00,22.02013777110647,25.320976283946294,26.859553583425104,29.52731970223726,30.125206014920586,32.830539223223546,False
2025-01-06 09:00:00,21.605911982881164,25.103882602655794,25.75509824023183,28.57495677716695,30.565919388959234,33.0201101226847,False
2025-01-06 10:00:00,21.383566568895482,23.348228670859513,25.477518726627242,27.615149712785062,29.444233239101315,31.414502981391227,False
2025-01-06 11:00:00,20.559797938560333,22.73683272184401,25.84555602533265,27.68210527261484,28.915339546373065,31.578572832098992,False
2025-01-06 12:00:00,20.750302831385035,22.894658199606695,24.821985682110636,27.437151909244033,28.928134579622405,32.293586494628975,False
2025-01-06 13:00:00,19.936583965810392,22.297648400518266,24.54913616493219,26.197137727870984,30.310034351901756,32.81230138377557,False
2025-01-06 14:00:00,19.021217796924073,22.211152131594115,23.74145984617372,26.210281098353704,30.257285033810863,33.58317419357748,False
2025-01-06 15:00:00,18.770333759204263,20.762761525098977,24.158143463554488,28.06124680553643,30.212708369851267,34.80173440395454,False
2025-01-06 16:00:00,18.92167903903869,21.545115785228898,23.34851931734057,27.5563155270844,32.15442298040237,37.258146156479285,False
2025-01-06 17:00:00,18.909492646184898,21.663384272208358,24.717175146917914,28.617258847848984,30.73438627382051,35.03661849561516,False
2025-01-06 18:00:00,19.250855812092126,21.801545901948593,24.193580336117215,28.8884019741227,32.20008755419905,36.52384766851235,False
2025-01-06 19:00:00,19.64400021052443,21.568609564847147,24.367513704977963,29.407187895087933,34.26417618562342,37.92667288144385,False
2025-01-06 20:00:00,18.97299249407772,22.367294781918368,26.9051197052647,28.870181163307784,34.06112061108548,39.50798944901205,False
2025-01-06 21:00:00,18.803448095615746,22.373565268774136,26.624698918608097,30.06320030635956,34.712698443651924,38.66131407066213,False
2025-01-06 22:00:00,18.821783801744047,23.150611325155033,27.289173173518243,31.658569578069237,35.27267218913147,39.0245708560765,False
2025-01-06 23:00:00,20.148060921615293,23.455035706386933,27.030519868657237,31.420259271632272,35.41123017011792,38.79488048950536,False
2025-01-07 00:00:00,20.291470616641384,24.152705602704202,28.694629770631014,32.18112084687889,36.28665672554715,39.126227308162484,False
2025-01-07 01:00:00,20.952263049142147,24.883766355368405,29.23037492454601,32.91036288067357,35.21681646585317,38.33788004242502,False
2025-01-07 02:00:00,21.369766120329057,25.21233798361468,29.005724415325243,32.527010567018465,36.8341463169752,38.20363244960919,False
2025-01-07 03:00:00,21.952936752127364,25.409406347553706,29.58845852953487,32.466639527124016,34.07277305581435,37.66089257273101,False
2025-01-07 04:00:00,22.69714388834455,25.35248436028847,29.630136148050394,32.586701919057404,35.122571539471586,35.81889382616857,False
2025-01-07 05:00:00,22.582818651184006,26.66076149654337,29.084241217552744,32.1048969840032,33.87816796018278,35.71081178279343,False
2025-01-07 06:00:00,22.54447780703646,25.524697747486258,27.46367754302552,30.681624464102626,32.2247066398095,33.80817810177083,False
2025-01-07 07:00:00,22.173372839089105,25.56069891208234,27.385775565370743,30.61950201814327,31.917184718217992,33.6038628889472,False
2025-01-07 08:00:00,21.753911776922358,24.30456250422233,28.040032647267708,28.749057580008525,31.47255842908768,32.4257832393849,False
2025-01-07 09:00:00,21.856005794197433,25.03523154760348,26.64907299276918,28.61561260581046,30.69359911394109,31.37993854061658,False
2025-01-07 10:00:00,21.59717610721359,23.983074502300862,25.98216669719471,28.133600294219757,28.79892968649018,32.69598046486447,False
2025-01-07 11:00:00,21.756413559958,23.142239940723833,24.945754749520074,27.266574683254806,29.741522211061504,31.53354555388399,False
2025-01-07 12:00:00,20.66959608251552,22.569771677294728,24.498658930496493,26.833724160520358,28.660416104759776,31.944561625149223,False
2025-01-07 13:00:00,20.45432073865304,22.575612656386372,24.91302637207265,26.193102840922954,30.113522214240543,32.63343553454604,False
2025-01-07 14:00:00,19.457246540511303,20.626049145832248,24.794905277488105,26.739025487712983,30.449176016587817,34.64012289764299,False
2025-01-07 15:00:00,18.807056119380945,21.18139973974041,24.394744045919374,26.152511759139976,29.62015129169189,35.27034733733616,False
2025-01-07 16:00:00,18.570158325649793,21.31204328379976,24.376800144093547,27.272685036305194,29.953047782523115,34.173976446594146,False
2025-01-07 17:00:00,18.458319224834348,21.311432386347725,24.67431374806124,27.90874523645968,31.64806412487227,35.35753928844583,False
2025-01-07 18:00:00,19.392964406352306,22.525201860695404,24.777854319429903,28.910833273376863,32.51527725095627,38.113025394323266,False
2025-01-07 19:00:00,18.43266300969333,21.692249929150904,24.810352965771195,28.685325934034786,33.48451783847895,39.094011458608655,False
2025-01-07 20:00:00,19.217420413738832,22.651939510104587,25.34416158272379,30.204464751153058,34.48767060577925,38.7197794754178,False
2025-01-07 21:00:00,18.92976192529644,23.50449098017466,27.251645016407362,31.054632109402316,34.83755662792377,38.97590792185918,False
2025-01-07 22:00:00,19.99005055450599,23.632035392209257,27.322113510848443,31.418378863193816,35.49236292022729,39.09660414467471,False
2025-01-07 23:00:00,20.285094747932018,23.69868381359359,28.18268130541024,32.19243669203991,35.30055271187206,39.00642358138495,False
2025-01-08 00:00:00,20.617176735819665,24.038376860044924,28.605318317824747,32.48619051147381,35.30689797395865,38.15674071961303,False
2025-01-08 01:00:00,21.179371206057635,25.374319399805735,29.04533691984759,31.250847378526576,36.09892353864155,38.94915496075737,False
2025-01-08 02:00:00,21.450824306599717,26.16272277213242,29.346633194046348,32.09412681456789,35.737163309838564,37.2450824729364,False
2025-01-08 03:00:00,22.25433883289182,26.027308162987605,29.597830940956932,33.43462817697147,34.74997758033016,37.415215893633786,False
2025-01-08 04:00:00,22.2608065894496,26.46170244273422,28.854007617998228,32.3167393673676,33.708968084681345,36.165486667895586,False
2025-01-08 05:00:00,22.1948896352596,27.009102000255,29.475749547211798,31.156605496253132,34.373999944036065,35.89213401720959,False
2025-01-08 06:00:00,22.248721848988136,26.155872638532216,28.20249772581369,30.98909576360363,33.63684955604167,33.94522548878914,False
2025-01-08 07:00:00,22.69225742378088,25.084459536352284,28.107758160737585,30.43401549359788,32.49839520463725,32.80356374344249,False
2025-01-08 08:00:00,22.988732747312536,25.12457559292185,26.844583428266183,30.09603542230019,31.452140903542798,32.32036313505919,False
2025-01-08 09:00:00,22.17821062712379,25.136257971848156,26.633016110700222,28.40355786447732,29.84595029344564,32.461495775630006,False
2025-01-08 10:00:00,21.670476585861543,23.912698325726918,25.742146558567427,27.648581520451433,30.64534605478894,32.14872796366431,False
2025-01-08 11:00:00,21.33367723906593,24.01807199581907,25.426896619374354,27.166399708976076,29.94330050316799,31.476540375964067,False
2025-01-08 12:00:00,28.177100609597385,30.513053346364934,33.61245283902689,35.85505379372742,38.756601328033916,42.666523380563,True
2025-01-08 13:00:00,20.283145785272318,22.457587681658687,24.506557756468922,26.546305746498227,30.02107344328366,32.99442629305949,False
2025-01-08 14:00:00,19.584175469208198,21.762990901192623,25.098979278324155,26.946504674623746,29.67594452458094,34.021422303817715,False
2025-01-08 15:00:00,19.704987486147868,21.67089161135247,24.490163757269784,26.84222467088418,30.92520120346622,34.37892129022961,False
2025-01-08 16:00:00,19.154013945892693,21.540655789948055,24.121788858591906,27.404234060354955,31.765419953226377,35.700110140957435,False
2025-01-08 17:00:00,19.34566294462046,20.816260048273545,24.449586415306634,28.910771291166498,32.197696581219724,36.222173527778345,False
2025-01-08 18:00:00,18.808132053027666,21.442439758191604,25.075515521145288,28.155271562253347,32.284821545057,37.11225598274625,False
2025-01-08 19:00:00,18.38758418631969,21.430004082588788,25.76494560972227,29.53789016094566,33.91606043973032,38.178849541189514,False
2025-01-08 20:00:00,18.541093472695138,22.189005270324596,25.523747053922126,29.56272381251047,34.66081358541613,37.81345718688424,False
2025-01-08 21:00:00,19.919611213907846,22.55776259769421,27.042494318138495,31.329288189199413,34.63294528382666,40.12167567343484,False
2025-01-08 22:00:00,20.36328300227416,23.864518228388114,26.88928832854013,32.08490002089609,35.34371471078121,39.27656153172588,False
2025-01-08 23:00:00,20.183530185146044,24.47357021694031,28.30693241698931,31.630888934868537,36.902688043743616,39.18125471911178,False
2025-01-09 00:00:00,20.6338844376024,24.87228955617309,29.101521310547316,32.09931645430703,36.87897428197831,39.151045673071835,False
2025-01-09 01:00:00,21.801143592489808,24.665091594234116,29.158545381682487,32.98054755224271,35.56185738664948,39.23229213952921,False
2025-01-09 02:00:00,21.38853401128477,25.561458771784412,28.240821788279106,32.513946667652746,34.435404263575,38.15621015587468,False
2025-01-09 03:00:00,21.88105910573855,25.366046000063907,28.577940486536903,33.16782865447491,35.85807864219542,37.50169686196567,False
2025-01-09 04:00:00,22.74121518571004,26.005405826779324,29.548629825706943,31.48380907189236,35.550073754194315,36.29418344348307,False
2025-01-09 05:00:00,22.581739859577276,26.327291648051474,27.935473407932243,32.09193261350793,34.481749170850705,34.68253811112511,False
2025-01-09 06:00:00,22.790207346647975,26.313764653942005,28.904922249124454,32.02054481188057,32.5969261095542,32.89516118253742,False
2025-01-09 07:00:00,22.670646638094556,25.809850594613458,28.539171784253845,30.370568670234064,32.33663970691239,34.163047159473926,False
2025-01-09 08:00:00,22.650201899648504,25.703539912325674,27.983759707849057,29.103028445813347,30.69140807832582,33.62869993054161,False
2025-01-09 09:00:00,22.710832213832898,24.788074449214697,26.695336145032098,28.305666851334298,31.135863522063453,31.851558484422995,False
2025-01-09 10:00:00,21.839704717415614,24.014786133302007,26.33239796259957,27.961580745688668,29.716472341383835,31.54777768528432,False
2025-01-09 11:00:00,21.555016667851945,23.861253961773652,25.60600131612501,27.849306419090837,29.371652917981866,31.639512934770114,False
2025-01-09 12:00:00,20.098439764639153,23.298418545630977,24.314747927492906,26.38995750511929,29.569052015558647,32.19770432085522,False
2025-01-09 13:00:00,20.285310469119427,22.21018003395047,24.903592379769986,26.789918863778684,29.420911118483588,32.470532071892535,False
2025-01-09 14:00:00,19.5288694053975,22.150880220758193,24.93830739233077,27.01461728393871,30.456900405590027,33.73903502736731,False
2025-01-09 15:00:00,18.98720186647865,21.585351725489396,24.538230276801656,27.92582982608405,30.09552277039478,34.554229975925075,False
2025-01-09 16:00:00,18.79259586400606,20.74823889796008,24.094332486562955,28.462126558514765,32.65504677595832,35.36838103245316,False
2025-01-09 17:00:00,18.787205143176575,21.73171941568556,24.917311294529462,28.004790186635123,32.31056850225982,35.93933612849923,False
2025-01-09 18:00:00,19.160565889824603,21.197268202507836,25.585456521814116,28.176035912950343,32.647592846747536,36.592334938538706,False
2025-01-09 19:00:00,18.447910896213013,22.150577001063656,26.068806901645225,29.53554604653079,33.13506516606246,37.04369981888722,False
2025-01-09 20:00:00,19.126670214839166,21.833726192415455,26.637162645606878,30.314505445670154,34.27721618921368,38.2347638932158,False
2025-01-09 21:00:00,19.268327135960153,22.683961274751994,26.135663086871805,31.554844975999497,35.000222280309,39.41771718344209,False
2025-01-09 22:00:00,19.741314416973307,23.382350237199596,27.708126114102274,31.39956365700143,35.47803314944206,38.304837825425395,False
2025-01-09 23:00:00,20.693327148651566,24.640900150230646,28.450540500856526,31.66622250216708,35.6786149542957,39.23942832603101,False
2025-01-10 00:00:00,21.052340402951373,24.53076587044533,29.16987446220201,32.53742779804026,35.61139612146039,38.41362492618971,False
2025-01-10 01:00:00,21.853727427809986,24.838162905276555,29.351696822429,32.57313544114317,36.45774788993501,37.81500077459067,False
2025-01-10 02:00:00,21.817923012262526,25.84245071546727,30.081785265504532,32.5638720490822,36.420452757638145,38.53374059169204,False
2025-01-10 03:00:00,22.046633648288356,25.914133489282417,28.65346989401969,32.12110219162794,34.66455884049798,37.90651991104626,False
2025-01-10 04:00:00,22.533700221660705,26.4765474054195,29.642664593127982,31.552994594830203,34.452810766853496,36.589095330317726,False
